date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,WS2M
2018-08-09,30.8,36.74,25.56,0.4,55.2,19.15,4.54
2018-08-10,29.93,34.4,26.14,2.44,60.53,16.11,4.1
2018-08-11,30.39,36.49,25.77,0.5,57.3,9.15,4.91
2018-08-12,29.27,34.47,25.81,1.08,61.13,14.48,5.47
2018-08-13,29.67,35.81,24.93,0.61,57.6,17.32,5.28
2018-08-14,30.15,35.8,26.1,1.29,58.44,11.87,5.81
2018-08-15,28.86,31.47,26.6,2.49,65.04,16.25,6.17
2018-08-16,29.62,35.48,25.86,1.34,61.13,19.08,6.31
2018-08-17,31.16,37.81,26.29,0.16,57.11,17.64,5.39
2018-08-18,30.44,35.66,26.25,0.19,58.22,18.25,5.41
2018-08-19,30.5,36.3,25.93,0.02,57.63,13.42,4.97
2018-08-20,31.09,37.37,26.07,0.0,54.58,18.49,5.0
2018-08-21,31.75,39.02,25.7,0.02,51.9,23.68,4.72
2018-08-22,31.34,37.38,26.21,0.03,51.17,22.59,3.77
2018-08-23,31.19,36.47,27.1,1.37,54.98,21.32,3.03
2018-08-24,30.28,34.92,26.55,2.94,59.93,16.17,2.71
2018-08-25,30.67,35.08,26.37,1.84,60.1,16.64,1.81
2018-08-26,30.78,36.89,26.23,3.52,59.19,18.67,2.42
2018-08-27,30.67,36.63,26.66,5.0,59.01,18.64,2.98
2018-08-28,30.3,37.23,24.55,2.09,61.9,17.49,3.25
2018-08-29,30.35,36.62,25.15,1.0,60.85,21.17,2.93
2018-08-30,30.08,36.09,25.74,6.52,64.53,22.0,2.69
2018-08-31,28.78,33.52,25.11,3.56,69.87,15.44,2.47
2018-09-01,27.84,30.98,25.03,4.85,70.65,15.26,2.71
2018-09-02,28.96,33.33,25.19,0.63,69.47,13.44,1.91
2018-09-03,30.36,35.86,25.73,0.2,61.85,24.21,2.36
2018-09-04,30.67,37.14,25.73,0.2,61.91,24.24,2.62
2018-09-05,30.8,37.27,25.7,0.02,58.99,23.39,2.61
2018-09-06,31.05,38.28,25.67,0.01,56.4,22.43,3.22
2018-09-07,31.66,39.01,25.39,0.0,50.07,24.22,3.77
2018-09-08,32.07,39.25,26.36,0.02,50.33,25.07,2.96
2018-09-09,31.48,36.67,26.98,0.55,54.7,20.18,2.2
2018-09-10,29.82,34.47,26.6,1.27,59.87,18.6,1.84
2018-09-11,31.0,38.04,24.97,0.13,57.9,22.55,2.28
2018-09-12,31.83,39.08,25.96,0.37,55.58,22.7,2.07
2018-09-13,31.72,38.61,26.78,1.73,57.14,20.73,2.39
2018-09-14,30.26,36.32,25.75,6.44,66.03,22.0,2.77
2018-09-15,29.65,34.07,26.0,2.44,66.06,22.14,2.73
2018-09-16,27.58,33.01,23.65,25.96,74.84,20.53,2.68
2018-09-17,28.23,32.72,24.51,2.7,71.07,14.44,2.25
2018-09-18,29.74,34.64,25.31,2.52,63.99,17.13,2.17
2018-09-19,29.57,35.97,25.05,3.72,65.18,11.71,2.28
2018-09-20,30.1,36.86,25.25,0.32,59.11,20.28,2.62
2018-09-21,29.68,36.09,24.09,0.23,62.92,15.35,3.12
2018-09-22,29.65,36.16,24.38,0.31,62.23,23.44,1.95
2018-09-23,29.18,33.81,25.85,1.26,72.18,21.59,1.62
2018-09-24,29.12,33.8,25.6,1.22,72.91,21.81,1.68
2018-09-25,29.13,33.56,25.66,0.94,71.39,19.79,1.34
2018-09-26,28.96,33.57,25.66,0.35,71.26,22.69,1.61
2018-09-27,28.88,34.38,25.47,14.44,74.18,19.36,1.79
2018-09-28,28.06,31.88,25.34,3.98,76.11,16.0,1.54
2018-09-29,29.06,34.54,24.88,2.76,72.53,19.85,2.01
2018-09-30,28.71,32.99,25.51,2.98,74.53,22.48,1.85
2018-10-01,28.78,33.01,25.7,0.92,75.63,21.24,2.1
2018-10-02,28.17,31.46,25.54,1.36,77.97,18.37,2.0
2018-10-03,27.37,30.36,25.55,22.21,84.56,13.37,1.91
2018-10-04,26.42,28.91,25.04,28.27,87.26,2.92,2.62
2018-10-05,26.91,29.78,25.0,26.66,88.1,4.03,2.55
2018-10-06,27.11,30.86,24.51,18.79,84.25,13.67,2.04
2018-10-07,27.27,30.76,24.55,4.84,83.12,20.31,1.27
2018-10-08,26.85,29.3,24.89,9.66,85.58,11.51,1.07
2018-10-09,26.84,30.1,24.25,2.51,81.74,18.01,1.29
2018-10-10,27.8,32.8,23.39,0.16,75.86,19.29,2.06
2018-10-11,28.67,34.79,23.62,0.2,71.62,20.01,2.23
2018-10-12,28.45,33.79,24.79,0.21,78.75,20.92,3.1
2018-10-13,27.56,31.24,24.94,1.44,82.07,18.72,2.89
2018-10-14,28.16,33.09,24.25,2.69,79.3,18.24,2.28
2018-10-15,27.69,31.78,24.95,3.03,81.68,14.79,1.43
2018-10-16,27.2,30.28,25.06,4.9,84.24,15.15,1.51
2018-10-17,26.95,30.62,24.08,4.86,78.78,16.27,1.32
2018-10-18,26.97,31.08,23.32,1.0,79.35,10.87,1.25
2018-10-19,26.37,28.92,24.38,1.19,82.52,15.68,1.33
2018-10-20,27.2,31.5,23.67,1.68,79.02,19.23,1.97
2018-10-21,26.26,28.51,24.23,11.63,89.12,8.08,2.54
2018-10-22,26.62,30.19,24.11,1.59,83.03,15.38,2.57
2018-10-23,26.25,31.57,22.08,0.01,78.47,18.16,2.2
2018-10-24,26.6,31.76,22.05,1.09,81.71,20.02,1.98
2018-10-25,26.76,30.97,23.84,0.79,80.51,18.06,2.97
2018-10-26,27.48,31.63,24.61,0.13,75.63,17.32,3.65
2018-10-27,27.08,31.46,24.06,0.4,76.16,18.41,3.49
2018-10-28,26.84,32.41,22.56,0.02,74.42,20.58,3.34
2018-10-29,27.5,34.05,21.7,0.43,73.81,19.58,3.18
2018-10-30,27.93,33.39,24.01,2.41,79.16,17.22,3.15
2018-10-31,26.61,29.61,24.86,8.08,87.13,15.17,2.69
2018-11-01,26.55,29.9,24.45,29.61,87.55,7.27,2.69
2018-11-02,26.06,28.58,24.45,32.22,89.16,4.69,2.34
2018-11-03,25.96,28.63,24.03,12.1,89.78,17.34,2.16
2018-11-04,26.74,31.0,23.74,1.01,83.81,20.0,2.49
2018-11-05,26.43,29.76,23.94,1.07,83.8,22.18,2.16
2018-11-06,26.37,30.25,23.79,0.48,83.59,15.7,2.6
2018-11-07,25.93,29.39,23.48,0.85,83.04,18.37,2.66
2018-11-08,25.27,28.25,22.7,19.96,90.53,5.59,2.63
2018-11-09,26.04,29.93,23.72,0.53,85.34,18.87,2.66
2018-11-10,25.76,30.26,22.55,0.07,82.95,19.58,2.56
2018-11-11,25.48,30.27,21.78,0.03,81.67,18.26,2.36
2018-11-12,25.21,30.67,20.7,0.01,79.59,19.39,1.93
2018-11-13,25.46,31.38,20.13,0.01,73.56,19.03,1.48
2018-11-14,25.37,31.32,20.21,0.01,73.42,20.64,1.61
2018-11-15,25.69,29.87,21.35,11.89,85.14,12.74,3.26
2018-11-16,25.58,26.91,24.12,34.91,92.47,8.96,3.61
2018-11-17,26.5,30.11,23.62,1.31,85.33,16.52,1.19
2018-11-18,26.11,29.38,23.83,3.41,88.55,17.2,1.63
2018-11-19,26.13,29.36,23.61,5.51,89.38,17.4,2.06
2018-11-20,25.23,26.82,24.24,19.09,92.5,8.75,3.32
2018-11-21,25.08,26.83,24.0,10.61,91.3,7.15,4.54
2018-11-22,25.25,26.35,24.29,11.79,93.41,10.44,3.91
2018-11-23,26.34,29.11,24.54,45.3,89.32,8.14,2.14
2018-11-24,25.93,29.33,23.13,2.73,86.39,14.95,2.86
2018-11-25,24.92,28.99,21.76,0.29,87.14,15.03,2.46
2018-11-26,24.03,28.32,21.11,0.01,83.24,17.64,2.63
2018-11-27,23.81,28.48,20.03,0.02,80.95,18.68,2.55
2018-11-28,24.56,28.78,20.63,4.61,86.16,16.01,3.16
2018-11-29,25.28,28.6,23.39,25.65,90.07,5.42,3.3
2018-11-30,25.26,28.93,22.97,3.04,87.69,18.51,3.02
2018-12-01,24.5,28.37,21.73,0.2,85.05,18.77,2.75
2018-12-02,24.46,28.92,20.5,0.08,84.51,18.84,2.48
2018-12-03,25.27,29.26,21.69,6.74,89.06,15.32,2.99
2018-12-04,25.54,28.77,23.49,11.93,90.62,12.86,2.17
2018-12-05,25.86,29.36,23.69,3.37,89.34,10.5,2.17
2018-12-06,25.78,29.41,23.4,1.28,86.1,16.92,2.2
2018-12-07,25.81,29.54,23.17,1.66,86.43,17.06,2.77
2018-12-08,25.34,29.16,22.98,0.14,85.84,13.97,2.73
2018-12-09,24.93,29.19,21.87,0.01,86.76,15.42,2.77
2018-12-10,24.32,28.81,21.13,0.0,86.02,14.0,2.2
2018-12-11,23.84,28.45,20.31,0.0,87.7,17.86,2.1
2018-12-12,24.2,29.26,20.14,0.0,86.87,17.24,2.0
2018-12-13,24.44,29.47,20.89,0.01,85.53,14.16,2.13
2018-12-14,24.63,29.11,21.0,0.86,87.36,19.18,3.33
2018-12-15,24.66,28.59,21.95,0.62,84.48,15.16,4.28
2018-12-16,22.76,27.04,19.4,0.05,84.64,9.26,3.09
2018-12-17,23.76,30.25,18.5,0.0,77.77,15.7,1.72
2018-12-18,24.48,29.22,20.62,0.0,85.48,14.93,1.71
2018-12-19,23.97,27.79,21.34,0.01,84.39,17.62,2.79
2018-12-20,23.9,28.68,20.16,0.01,85.77,18.62,2.59
2018-12-21,25.04,29.12,22.38,0.89,87.06,13.82,3.11
2018-12-22,24.07,26.58,22.09,11.9,93.23,6.56,3.71
2018-12-23,25.2,28.19,23.48,4.79,90.47,8.25,3.23
2018-12-24,25.05,28.8,22.75,0.51,87.15,13.98,2.92
2018-12-25,24.51,28.85,21.45,0.01,85.57,16.14,2.6
2018-12-26,24.02,29.1,20.42,0.01,85.83,18.9,1.89
2018-12-27,24.06,29.33,19.98,0.0,83.91,17.78,1.57
2018-12-28,24.61,28.74,21.24,0.01,84.61,13.51,1.69
2018-12-29,24.69,28.49,22.13,0.56,83.98,12.1,2.91
2018-12-30,23.88,28.3,20.4,0.04,83.09,16.59,3.31
2018-12-31,23.37,27.91,19.88,0.03,79.02,16.61,3.43
2019-01-01,22.1,27.53,18.12,0.0,77.71,20.21,2.93
2019-01-02,22.08,27.59,17.94,0.0,77.9,19.46,2.85
2019-01-03,22.77,28.32,18.86,0.0,76.85,20.79,2.93
2019-01-04,22.86,28.21,18.76,0.0,77.32,20.63,3.18
2019-01-05,22.97,28.73,18.5,0.0,77.71,19.14,2.88
2019-01-06,23.11,28.65,18.74,0.0,78.21,17.32,2.65
2019-01-07,23.74,29.47,19.34,0.0,78.39,19.93,2.54
2019-01-08,23.24,29.43,19.03,0.0,78.9,20.48,2.72
2019-01-09,22.78,29.4,17.55,0.0,78.21,20.86,2.49
2019-01-10,22.95,29.21,17.71,0.0,78.65,20.77,2.75
2019-01-11,23.45,29.36,19.15,0.06,77.47,19.33,2.79
2019-01-12,23.35,29.55,18.4,0.03,76.6,20.14,3.15
2019-01-13,23.87,29.42,19.4,0.21,79.52,16.64,3.12
2019-01-14,24.23,29.6,20.45,0.01,77.25,19.74,2.98
2019-01-15,23.72,29.95,18.84,0.02,74.96,17.99,3.23
2019-01-16,23.98,30.12,19.82,0.0,74.48,18.45,3.29
2019-01-17,23.55,29.72,18.57,0.01,72.93,16.83,2.82
2019-01-18,23.18,29.42,18.44,0.02,72.03,17.22,2.82
2019-01-19,23.21,29.63,18.3,0.03,72.1,20.9,2.6
2019-01-20,23.29,29.81,18.45,0.04,71.28,17.29,2.95
2019-01-21,23.36,30.34,17.99,0.0,71.17,15.41,2.56
2019-01-22,23.93,30.87,18.03,0.02,75.0,20.2,2.31
2019-01-23,24.74,31.32,19.37,0.0,75.55,20.08,2.36
2019-01-24,25.17,31.68,19.83,0.0,76.8,20.73,2.34
2019-01-25,26.26,31.99,21.6,0.02,76.62,17.05,2.12
2019-01-26,26.57,32.21,22.45,0.02,75.28,17.1,2.38
2019-01-27,26.51,32.37,22.51,0.0,71.36,17.01,2.44
2019-01-28,26.23,32.1,22.17,0.0,70.33,16.8,2.54
2019-01-29,25.92,31.03,22.46,0.02,70.61,16.71,3.39
2019-01-30,25.4,31.05,21.43,0.02,72.85,17.52,3.65
2019-01-31,25.32,31.26,20.71,0.0,71.66,19.7,3.22
2019-02-01,25.48,31.3,20.69,0.04,71.33,17.81,2.95
2019-02-02,25.73,32.23,20.79,0.01,71.33,19.33,3.02
2019-02-03,25.85,32.61,20.61,0.01,70.59,21.71,3.04
2019-02-04,26.52,32.12,22.58,1.2,74.04,15.8,3.73
2019-02-05,26.65,32.13,23.28,0.46,73.67,17.94,3.47
2019-02-06,26.39,32.71,21.59,0.02,69.17,21.07,2.73
2019-02-07,26.6,33.21,21.55,0.0,70.79,21.29,2.28
2019-02-08,27.58,34.45,22.31,0.05,71.28,21.4,1.83
2019-02-09,28.05,34.0,23.46,0.72,72.61,17.17,1.98
2019-02-10,27.54,33.47,23.61,0.17,72.86,16.51,2.4
2019-02-11,27.74,33.64,24.29,0.01,68.59,18.36,3.69
2019-02-12,27.19,32.73,23.66,0.02,68.36,20.77,4.08
2019-02-13,26.66,33.01,22.25,0.01,69.38,21.54,3.62
2019-02-14,27.41,33.48,23.01,0.01,71.79,18.43,3.28
2019-02-15,27.84,33.98,23.35,0.01,69.4,19.21,2.64
2019-02-16,28.53,35.83,22.85,0.0,67.08,20.44,1.94
2019-02-17,29.61,36.74,24.39,0.47,65.08,19.66,1.56
2019-02-18,29.52,35.04,25.47,2.48,68.14,19.14,2.13
2019-02-19,28.82,34.62,24.86,0.72,70.98,19.1,2.6
2019-02-20,27.95,34.23,23.28,0.0,69.35,21.98,2.95
2019-02-21,27.88,34.17,23.7,0.01,64.65,22.58,3.03
2019-02-22,26.96,34.23,21.83,0.0,62.65,25.13,2.97
2019-02-23,27.14,34.7,21.71,0.0,65.27,25.26,2.41
2019-02-24,27.2,35.03,21.6,0.0,65.7,25.1,2.37
2019-02-25,27.5,36.24,21.31,0.0,64.47,25.44,1.99
2019-02-26,28.6,36.75,22.19,0.02,67.5,24.09,2.26
2019-02-27,29.62,36.46,24.41,0.08,66.67,20.98,2.51
2019-02-28,29.68,35.71,25.2,0.18,65.88,19.3,2.43
2019-03-01,29.51,35.98,25.16,0.15,68.1,19.38,2.71
2019-03-02,28.81,34.94,24.88,0.01,63.51,22.23,3.04
2019-03-03,29.03,36.09,24.55,0.01,63.3,23.44,2.66
2019-03-04,29.08,36.57,23.92,0.0,62.88,24.05,2.19
2019-03-05,30.35,39.03,23.3,0.0,59.28,23.82,2.27
2019-03-06,30.94,39.18,24.34,0.01,60.14,23.33,2.98
2019-03-07,31.37,39.08,25.61,0.08,61.76,23.96,3.03
2019-03-08,31.07,37.98,26.34,0.09,63.49,22.58,2.89
2019-03-09,30.09,35.3,26.49,0.44,65.24,20.66,2.51
2019-03-10,29.99,37.33,24.66,0.01,63.95,22.8,2.73
2019-03-11,29.3,36.62,24.07,0.0,62.82,25.06,2.37
2019-03-12,28.8,36.72,22.89,0.0,61.79,25.06,2.5
2019-03-13,28.32,36.16,22.27,0.0,63.77,24.95,2.6
2019-03-14,28.89,36.93,22.98,0.0,59.0,25.37,2.53
2019-03-15,28.58,36.23,22.9,0.0,61.43,24.95,2.68
2019-03-16,28.53,36.16,22.9,0.0,65.34,24.59,2.74
2019-03-17,28.83,36.5,22.75,0.0,64.19,25.17,2.84
2019-03-18,29.24,36.56,23.84,0.03,64.67,25.33,2.77
2019-03-19,29.76,37.38,24.48,0.01,63.2,25.06,2.52
2019-03-20,29.43,37.0,23.92,0.0,64.09,22.73,2.69
2019-03-21,28.93,36.79,22.47,0.0,63.19,26.21,2.54
2019-03-22,29.87,38.0,23.51,0.02,63.37,24.87,2.39
2019-03-23,30.52,39.01,24.36,0.0,62.63,25.14,2.39
2019-03-24,30.65,39.21,24.16,0.0,59.31,24.59,2.29
2019-03-25,30.4,38.46,24.45,0.0,58.0,25.39,2.44
2019-03-26,29.93,37.96,24.28,0.0,59.1,25.93,2.68
2019-03-27,29.82,38.31,23.06,0.0,55.94,26.71,2.11
2019-03-28,30.0,38.93,23.07,0.0,55.54,26.66,2.14
2019-03-29,31.03,39.87,23.83,0.0,52.09,25.62,2.34
2019-03-30,31.18,39.07,24.7,0.0,52.99,25.59,2.58
2019-03-31,32.12,40.74,24.84,0.0,53.51,26.02,2.45
2019-04-01,31.9,39.72,26.06,0.0,53.6,26.34,3.16
2019-04-02,31.26,38.9,25.17,0.0,58.92,25.27,2.83
2019-04-03,30.71,38.26,25.45,0.0,60.39,24.85,2.97
2019-04-04,31.08,38.66,24.74,0.0,60.41,26.66,2.63
2019-04-05,31.62,39.07,25.78,0.01,60.4,25.83,2.25
2019-04-06,31.26,39.21,25.13,0.01,58.67,26.35,2.25
2019-04-07,31.47,39.91,24.77,0.0,60.75,24.3,2.77
2019-04-08,31.99,39.23,26.08,0.02,60.61,25.5,2.9
2019-04-09,32.16,38.83,27.12,0.06,60.43,24.94,2.98
2019-04-10,31.95,38.71,27.05,0.03,61.08,25.28,2.67
2019-04-11,31.8,39.25,25.96,0.11,59.13,26.08,2.35
2019-04-12,32.06,40.4,25.76,0.07,57.9,26.54,2.47
2019-04-13,31.37,38.99,25.49,0.05,59.08,26.07,2.31
2019-04-14,31.69,39.81,25.03,0.0,54.29,26.64,2.27
2019-04-15,32.02,39.92,25.27,0.0,54.76,27.19,2.49
2019-04-16,32.51,40.41,26.29,0.04,54.37,26.43,2.81
2019-04-17,32.03,36.7,28.0,0.19,52.03,24.3,2.12
2019-04-18,31.55,35.94,28.29,0.88,62.92,23.05,2.48
2019-04-19,31.87,38.07,27.09,1.36,62.24,24.5,2.55
2019-04-20,32.14,38.54,27.56,2.72,59.8,23.34,3.0
2019-04-21,32.26,38.56,27.23,2.03,58.79,21.22,2.49
2019-04-22,32.52,39.83,27.44,1.1,58.67,23.07,2.54
2019-04-23,32.19,39.06,27.1,0.28,56.57,20.88,2.51
2019-04-24,31.43,36.85,26.99,0.05,57.02,24.38,1.87
2019-04-25,32.22,38.87,26.97,0.02,56.87,23.85,2.1
2019-04-26,31.88,37.54,27.61,0.01,58.22,24.08,1.92
2019-04-27,32.09,37.29,28.0,0.05,60.12,22.7,2.4
2019-04-28,32.74,39.13,27.41,0.25,58.09,19.25,2.49
2019-04-29,33.02,39.58,28.47,0.73,57.97,18.75,2.6
2019-04-30,33.15,38.7,28.32,0.62,55.07,14.85,2.78
2019-05-01,32.7,36.9,28.9,1.66,53.1,15.31,3.5
2019-05-02,34.62,42.27,28.78,0.29,46.93,19.1,3.83
2019-05-03,34.5,41.42,29.05,0.11,45.01,23.26,4.03
2019-05-04,34.36,41.4,28.91,0.13,48.47,21.75,3.13
2019-05-05,33.41,40.21,29.11,0.41,55.46,22.84,3.0
2019-05-06,32.88,40.24,27.67,0.13,58.95,23.02,3.48
2019-05-07,33.24,39.65,28.43,0.37,56.87,21.67,3.64
2019-05-08,30.55,34.05,28.06,0.78,60.55,18.48,3.07
2019-05-09,32.46,40.0,26.88,0.39,55.54,23.28,3.13
2019-05-10,32.91,39.01,28.45,0.15,59.16,23.81,3.0
2019-05-11,32.88,40.31,27.8,0.04,60.36,24.14,3.53
2019-05-12,32.97,40.16,27.84,0.05,60.94,23.69,3.26
2019-05-13,33.22,39.94,28.42,0.16,58.62,23.81,2.87
2019-05-14,33.89,41.09,29.04,0.23,55.52,22.63,2.42
2019-05-15,33.46,40.43,28.6,0.91,58.38,23.12,2.16
2019-05-16,32.16,36.81,29.05,1.25,64.66,23.07,2.36
2019-05-17,32.79,38.95,28.39,2.11,62.92,23.42,2.53
2019-05-18,32.48,38.3,28.42,1.36,63.67,24.07,2.74
2019-05-19,32.77,39.97,28.08,0.25,61.52,25.14,3.25
2019-05-20,32.64,39.98,27.89,0.09,59.77,25.68,3.25
2019-05-21,32.29,38.58,28.03,0.06,62.03,25.08,3.36
2019-05-22,32.15,37.62,28.18,0.05,63.78,24.21,3.06
2019-05-23,32.49,38.3,28.06,0.12,64.21,23.86,3.65
2019-05-24,32.81,37.52,28.8,0.15,60.04,22.3,3.55
2019-05-25,33.57,38.1,29.41,0.16,55.06,23.39,3.44
2019-05-26,34.06,39.81,29.11,0.15,52.61,23.4,3.69
2019-05-27,33.15,38.84,29.02,0.1,60.56,24.46,3.26
2019-05-28,33.33,38.98,28.69,0.18,61.29,23.03,2.9
2019-05-29,33.1,36.79,29.83,1.61,60.63,22.22,2.51
2019-05-30,33.15,37.53,29.65,1.44,58.54,21.47,2.63
2019-05-31,32.44,37.51,28.98,1.33,53.56,21.63,4.58
2019-06-01,32.72,38.25,27.11,0.39,52.8,20.71,3.38
2019-06-02,33.04,37.62,29.12,1.4,56.46,18.26,3.55
2019-06-03,31.71,35.59,29.02,1.65,59.61,19.55,2.75
2019-06-04,31.84,36.08,28.16,3.37,62.67,21.58,2.78
2019-06-05,31.41,36.37,27.72,3.33,64.77,21.3,3.46
2019-06-06,30.73,34.63,27.44,0.71,69.54,23.17,3.28
2019-06-07,31.68,36.45,27.73,0.61,66.53,20.61,3.24
2019-06-08,31.99,36.67,27.67,0.19,60.75,21.17,3.69
2019-06-09,32.1,37.49,27.87,0.69,57.3,22.76,5.98
2019-06-10,31.82,36.06,28.09,0.15,57.85,21.51,5.08
2019-06-11,32.32,37.71,27.64,0.1,54.86,23.56,4.52
2019-06-12,32.39,36.84,28.25,0.09,54.59,24.06,4.14
2019-06-13,32.64,38.12,27.99,0.35,54.59,21.68,4.41
2019-06-14,32.9,39.85,26.75,0.34,48.88,22.87,4.71
2019-06-15,33.61,40.73,27.21,0.61,43.02,24.03,3.94
2019-06-16,33.16,38.79,28.65,0.5,53.65,23.03,3.64
2019-06-17,33.31,38.62,28.97,0.3,52.77,20.47,3.65
2019-06-18,32.46,36.88,28.74,0.36,53.3,18.35,3.24
2019-06-19,33.02,38.03,28.49,0.28,52.56,21.91,3.65
2019-06-20,33.94,40.57,28.13,0.16,46.58,22.76,3.79
2019-06-21,32.83,37.98,28.28,0.09,47.84,16.23,4.06
2019-06-22,32.36,37.52,28.43,0.04,54.37,21.37,4.6
2019-06-23,32.97,39.02,27.96,0.35,49.89,22.18,4.81
2019-06-24,33.88,41.07,27.49,0.98,49.12,18.77,3.87
2019-06-25,32.11,36.44,28.56,1.88,57.12,20.22,3.38
2019-06-26,31.5,35.73,28.21,3.88,60.56,13.79,2.06
2019-06-27,31.79,36.24,27.7,0.92,58.7,19.39,3.0
2019-06-28,32.63,39.4,27.32,0.09,53.56,22.29,3.9
2019-06-29,33.51,40.16,28.03,0.25,49.61,21.58,4.48
2019-06-30,33.15,39.06,28.61,0.05,48.9,16.94,5.24
2019-07-01,33.19,38.34,28.0,0.06,51.26,19.28,4.38
2019-07-02,32.42,36.98,28.4,0.09,53.92,17.56,4.9
2019-07-03,32.48,37.64,28.05,0.4,54.42,23.92,4.29
2019-07-04,32.24,36.98,28.08,0.93,56.11,21.11,4.25
2019-07-05,32.44,37.5,28.03,0.33,53.15,18.58,4.84
2019-07-06,32.28,37.21,27.84,0.12,53.28,18.72,4.67
2019-07-07,32.31,37.71,28.02,0.02,52.31,20.69,4.42
2019-07-08,32.6,37.91,27.71,0.06,53.19,21.78,4.01
2019-07-09,31.81,36.4,28.02,0.92,55.16,20.41,4.02
2019-07-10,30.36,35.48,26.43,7.01,59.99,16.49,2.48
2019-07-11,30.86,36.87,26.29,0.94,57.63,12.99,2.38
2019-07-12,31.39,36.74,27.38,0.64,55.87,21.44,1.99
2019-07-13,30.53,34.81,27.14,4.94,63.07,14.21,2.62
2019-07-14,30.12,34.0,27.41,9.51,67.86,20.6,2.52
2019-07-15,30.17,35.41,26.02,6.98,66.38,22.9,3.15
2019-07-16,30.65,36.29,25.45,0.8,61.18,20.51,2.84
2019-07-17,31.02,36.71,26.49,2.33,58.94,17.68,2.6
2019-07-18,28.96,33.26,25.95,11.08,68.85,16.75,2.81
2019-07-19,28.26,31.32,25.45,2.09,71.93,17.48,2.78
2019-07-20,30.11,36.04,25.47,0.17,61.34,20.82,4.36
2019-07-21,30.37,35.57,26.56,2.02,59.25,13.92,4.29
2019-07-22,28.45,31.42,26.08,2.75,68.42,8.22,3.34
2019-07-23,30.04,35.87,25.07,2.08,60.79,17.48,3.71
2019-07-24,30.58,36.45,25.85,0.4,59.52,23.56,3.24
2019-07-25,30.25,35.52,26.03,5.33,61.67,19.31,3.28
2019-07-26,29.36,34.76,24.49,3.99,65.79,11.99,3.49
2019-07-27,30.49,35.67,25.57,0.58,60.16,10.21,2.67
2019-07-28,30.9,36.85,25.94,0.6,57.95,19.64,3.55
2019-07-29,30.24,35.47,26.12,1.92,60.36,18.48,3.71
2019-07-30,30.88,37.3,25.63,2.08,58.57,20.98,3.11
2019-07-31,30.28,35.26,25.81,0.07,59.86,23.48,3.18
2019-08-01,31.3,37.58,26.62,0.18,59.56,21.03,3.64
2019-08-02,30.93,36.31,26.98,0.26,57.93,15.19,4.09
2019-08-03,31.02,36.53,26.71,0.03,53.58,18.13,4.01
2019-08-04,31.58,37.9,25.91,0.1,53.3,20.38,4.77
2019-08-05,30.98,36.25,27.64,1.07,54.0,13.99,5.12
2019-08-06,30.27,34.35,26.05,0.15,54.51,13.29,5.04
2019-08-07,30.04,34.27,26.25,1.55,58.37,16.24,5.57
2019-08-08,29.72,33.27,26.82,1.71,62.88,17.4,6.03
2019-08-09,29.98,35.54,25.6,1.2,62.42,17.07,5.49
2019-08-10,30.18,34.89,26.49,0.28,57.91,15.65,5.05
2019-08-11,31.27,37.71,26.02,0.23,54.32,21.19,4.38
2019-08-12,31.71,38.68,26.57,1.16,53.2,20.15,3.38
2019-08-13,30.62,35.89,27.08,3.11,58.82,17.29,3.59
2019-08-14,30.92,37.89,26.06,1.66,61.78,21.05,3.85
2019-08-15,31.37,37.89,26.0,0.84,57.38,21.7,2.91
2019-08-16,29.67,34.02,26.28,16.51,66.7,15.5,2.85
2019-08-17,26.38,28.8,24.46,33.93,82.75,10.43,3.18
2019-08-18,26.51,29.51,24.57,11.12,81.29,12.22,2.95
2019-08-19,28.32,32.33,24.82,20.6,77.83,23.36,2.09
2019-08-20,28.7,33.38,25.52,6.31,77.38,14.5,2.7
2019-08-21,27.89,32.14,25.26,15.89,79.66,19.63,3.1
2019-08-22,27.45,32.08,24.68,8.46,79.39,15.4,2.9
2019-08-23,27.66,33.2,23.89,3.23,72.69,18.47,3.73
2019-08-24,27.65,33.11,23.83,0.82,71.04,21.14,3.17
2019-08-25,28.19,33.34,24.09,3.23,69.75,17.94,3.53
2019-08-26,28.25,33.53,23.99,1.32,71.86,21.59,3.99
2019-08-27,29.45,35.19,24.43,0.17,65.88,22.06,3.67
2019-08-28,29.65,36.09,25.0,0.49,64.17,22.59,3.31
2019-08-29,28.0,32.13,24.95,2.83,73.27,22.9,3.25
2019-08-30,29.09,35.3,23.99,0.13,65.4,24.32,3.37
2019-08-31,28.66,34.0,24.82,1.73,65.76,18.54,4.13
2019-09-01,28.99,34.44,24.39,0.93,69.47,13.18,3.11
2019-09-02,28.37,32.64,25.26,4.49,74.48,19.8,3.18
2019-09-03,28.74,33.77,24.54,3.32,72.67,17.97,3.35
2019-09-04,29.16,35.1,24.69,4.15,69.36,17.38,3.87
2019-09-05,29.29,34.99,24.99,0.76,66.83,19.15,3.95
2019-09-06,29.68,34.93,24.94,0.58,66.71,21.7,4.04
2019-09-07,30.46,37.16,25.38,0.1,62.73,19.57,4.21
2019-09-08,30.29,35.93,25.39,0.14,62.23,21.77,3.85
2019-09-09,29.39,35.27,24.31,1.26,63.48,19.62,2.84
2019-09-10,30.17,35.35,25.78,1.49,66.52,16.82,2.54
